row_id,planet_name,planet_host,discovery_method_group,orbital_period_days,planet_mass_earth,cluster_numeric_id,cluster_label,hz_reported,hz_derived,flux_zone_reported,flux_zone_derived,giant_or_evolved_host_flag,compact_or_hot_subdwarf_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag
4370,WASP-133 b,WASP-133,Transit,2.176423,368.6828,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4371,WASP-135 b,WASP-135,Transit,1.4013794,603.877,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4372,WASP-136 b,WASP-136,Transit,5.215357,479.9233,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4373,WASP-138 b,WASP-138,Transit,3.634433,387.7526,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4374,WASP-139 b,WASP-139,Transit,5.924262,37.18611,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
4375,WASP-14 b,WASP-14,Transit,2.24375,2809.6172,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4376,WASP-140 b,WASP-140,Transit,2.2359835,775.5052,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4377,WASP-141 b,WASP-141,Transit,3.310651,854.9627,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4378,WASP-142 b,WASP-142,Transit,2.052868,266.9772,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4379,WASP-144 b,WASP-144,Transit,2.2783152,139.8452,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4380,WASP-145 A b,WASP-145 A,Transit,1.7690381,282.8687,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4381,WASP-147 b,WASP-147,Transit,4.60273,87.40325,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4382,WASP-148 b,WASP-148,Transit,8.80381,92.48853,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4383,WASP-148 c,WASP-148,Radial Velocity,34.516,127.132,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
4384,WASP-15 b,WASP-15,Transit,3.7521,171.6282,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4385,WASP-150 b,WASP-150,Transit,5.644207,2688.8418,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4386,WASP-151 b,WASP-151,Transit,4.533471,98.5273,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4387,WASP-153 b,WASP-153,Transit,3.332609,123.9537,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4388,WASP-156 b,WASP-156,Transit,3.836169,40.68224,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4390,WASP-158 b,WASP-158,Transit,3.656333,886.7457,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4391,WASP-159 b,WASP-159,Transit,3.840401,174.8065,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4392,WASP-16 b,WASP-16,Transit,3.1186,394.1092,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4393,WASP-160 B b,WASP-160 B,Transit,3.7684952,88.35674,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4394,WASP-161 b,WASP-161,Transit,5.4060425,791.3967,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4395,WASP-162 b,WASP-162,Transit,9.62468,1652.716,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4396,WASP-163 b,WASP-163,Transit,1.6096884,594.3421,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4397,WASP-164 b,WASP-164,Transit,1.7771255,676.9779,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4398,WASP-165 b,WASP-165,Transit,3.465509,209.13214,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4399,WASP-166 b,WASP-166,Transit,5.44354,32.10083,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4400,WASP-167 b,WASP-167,Transit,2.0219596,2542.64,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4401,WASP-168 b,WASP-168,Transit,4.153658,133.4886,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4402,WASP-169 b,WASP-169,Transit,5.6114118,178.30263,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4403,WASP-17 b,WASP-17,Transit,3.73543,247.9074,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4404,WASP-170 b,WASP-170,Transit,2.34478022,508.528,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4405,WASP-171 b,WASP-171,Transit,3.8186244,344.52772,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4406,WASP-172 b,WASP-172,Transit,5.477433,149.3801,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4407,WASP-173 A b,WASP-173 A,Transit,1.38665318,1172.7927,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4408,WASP-174 b,WASP-174,Transit,4.2337,413.179,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4409,WASP-175 b,WASP-175,Transit,3.0652907,314.6517,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4410,WASP-176 b,WASP-176,Transit,3.899052,271.74465,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4411,WASP-177 b,WASP-177,Transit,3.071722,161.45764,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4412,WASP-178 b,WASP-178,Transit,3.3448285,527.5978,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4413,WASP-18 b,WASP-18,Transit,0.94124,3314.82,1,Hot/warm giants,,0.0,,too_hot,False,False,True,False,False
4414,WASP-18 c,WASP-18,Other methods,2.1558,55.2,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4415,WASP-180 A b,WASP-180 A,Transit,3.409264,286.047,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4416,WASP-181 b,WASP-181,Transit,4.5195064,95.03117,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4417,WASP-182 b,WASP-182,Transit,3.3769848,47.03884,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4418,WASP-183 b,WASP-183,Transit,4.1117771,159.55066,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4419,WASP-184 b,WASP-184,Transit,5.1817,181.1631,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4420,WASP-185 b,WASP-185,Transit,9.38755,311.4734,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4421,WASP-186 b,WASP-186,Transit,5.026799,1341.2426,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4422,WASP-187 b,WASP-187,Transit,5.147878,254.264,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4423,WASP-19 b,WASP-19,Transit,0.78883899,339.76027,1,Hot/warm giants,,0.0,,too_hot,False,False,True,False,False
4424,WASP-190 b,WASP-190,Transit,5.367753,317.83,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4425,WASP-192 b,WASP-192,Transit,2.8786765,731.009,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4426,WASP-2 b,WASP-2,Transit,2.152175,295.89973,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4427,WASP-20 b,WASP-20,Transit,4.8996284,98.841,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4428,WASP-21 b,WASP-21,Transit,4.322482,95.345,1,Hot/warm giants,,,,,False,False,False,False,False
4429,WASP-22 b,WASP-22,Transit,3.53269,212.9461,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4430,WASP-23 b,WASP-23,Transit,2.9444256,280.95,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4431,WASP-24 b,WASP-24,Transit,2.34121,394.1092,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4432,WASP-25 b,WASP-25,Transit,3.76483,139.8452,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4433,WASP-26 b,WASP-26,Transit,2.7566,270.1555,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4434,WASP-28 b,WASP-28,Transit,3.40883,288.26,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4435,WASP-29 b,WASP-29,Transit,3.92273,73.1009,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4436,WASP-3 b,WASP-3,Transit,1.84683,772.3269,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4437,WASP-31 b,WASP-31,Transit,3.4059096,151.916,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4438,WASP-32 b,WASP-32,Transit,2.71866,835.8929,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4439,WASP-33 b,WASP-33,Transit,1.21987,665.21819,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4440,WASP-34 b,WASP-34,Transit,4.31768,177.9848,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4441,WASP-35 b,WASP-35,Transit,3.16158,225.6593,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4442,WASP-36 b,WASP-36,Transit,1.53736596,750.39663,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4443,WASP-37 b,WASP-37,Transit,3.577469,572.07,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4444,WASP-38 b,WASP-38,Transit,6.87188,1093.3352,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4445,WASP-39 b,WASP-39,Transit,4.055259,88.989,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4446,WASP-4 b,WASP-4,Transit,1.33823147,376.94638,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4447,WASP-41 b,WASP-41,Transit,3.0524,270.1555,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4448,WASP-41 c,WASP-41,Radial Velocity,421.0,1010.6994,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
4449,WASP-42 b,WASP-42,Transit,4.9816819,167.49641,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4450,WASP-43 b,WASP-43,Transit,0.813475,565.714,1,Hot/warm giants,,0.0,,too_hot,False,False,True,False,False
4451,WASP-44 b,WASP-44,Transit,2.423804,276.5121,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4452,WASP-45 b,WASP-45,Transit,3.126089,306.38812,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4453,WASP-46 b,WASP-46,Transit,1.43036763,607.0553,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4454,WASP-47 b,WASP-47,Transit,4.1591289,363.1,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4455,WASP-47 c,WASP-47,Radial Velocity,588.5,398.2,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
4456,WASP-47 d,WASP-47,Transit,9.03077,13.1,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
4457,WASP-47 e,WASP-47,Transit,0.789592,6.83,0,Low-mass short-period,,0.0,,too_hot,False,False,True,False,False
4458,WASP-48 b,WASP-48,Transit,2.14363,254.264,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4459,WASP-49 b,WASP-49,Transit,2.78174,117.5971,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4460,WASP-5 b,WASP-5,Transit,1.6284279,502.15,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4461,WASP-50 b,WASP-50,Transit,1.9551,466.8287,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4462,WASP-52 b,WASP-52,Transit,1.7497798,146.2,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4463,WASP-53 b,WASP-53,Transit,3.3098443,677.61356,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4464,WASP-53 c,WASP-53,Radial Velocity,2840.0,5196.5205,2,Long-period giants,,0.0,,too_cold,False,False,False,True,False
4465,WASP-54 b,WASP-54,Transit,3.69364,187.5197,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4466,WASP-55 b,WASP-55,Transit,4.46563,193.8763,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4467,WASP-56 b,WASP-56,Transit,4.6171,143.0235,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4468,WASP-57 b,WASP-57,Transit,2.83891856,204.68252,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4469,WASP-58 b,WASP-58,Transit,5.01718,308.2951,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4470,WASP-59 b,WASP-59,Transit,7.919585,274.276,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4471,WASP-6 b,WASP-6,Transit,3.36101,117.5971,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4472,WASP-60 b,WASP-60,Transit,4.305,174.8065,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4473,WASP-61 b,WASP-61,Transit,3.8559,851.7844,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4474,WASP-62 b,WASP-62,Transit,4.41195,165.2716,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4475,WASP-63 b,WASP-63,Transit,4.37808,117.5971,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4476,WASP-64 b,WASP-64,Transit,1.5732918,403.945,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4477,WASP-65 b,WASP-65,Transit,2.3114243,492.62,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4478,WASP-66 b,WASP-66,Transit,4.08605,746.9005,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4479,WASP-67 b,WASP-67,Transit,4.61442,136.6669,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4480,WASP-68 b,WASP-68,Transit,5.0843,343.2564,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4481,WASP-69 b,WASP-69,Transit,3.86814,92.1707,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4482,WASP-7 b,WASP-7,Transit,4.9546416,305.1168,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4483,WASP-70 A b,WASP-70 A,Transit,3.7130203,187.512,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4484,WASP-71 b,WASP-71,Transit,2.90367,441.7837,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4485,WASP-72 b,WASP-72,Transit,2.21673,731.009,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4486,WASP-73 b,WASP-73,Transit,4.08722,908.9938,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4487,WASP-74 b,WASP-74,Transit,2.13775,228.8376,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4488,WASP-75 b,WASP-75,Transit,2.484193,340.06,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4489,WASP-76 b,WASP-76,Transit,1.809886,292.4036,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4490,WASP-77 A b,WASP-77 A,Transit,1.36003,727.8307,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4491,WASP-78 b,WASP-78,Transit,2.17518,352.7913,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4492,WASP-79 b,WASP-79,Transit,3.66238,270.1555,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4493,WASP-8 b,WASP-8,Transit,8.15872,807.2882,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4494,WASP-8 c,WASP-8,Radial Velocity,4323.0,3003.37,2,Long-period giants,,,,,False,False,False,False,False
4495,WASP-80 b,WASP-80,Transit,3.06785234,170.99254,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4496,WASP-81 b,WASP-81,Transit,2.7164762,231.69807,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4497,WASP-82 b,WASP-82,Transit,2.70579,371.8611,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4498,WASP-83 b,WASP-83,Transit,4.971252,95.349,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4499,WASP-84 b,WASP-84,Transit,8.5234865,220.565,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4500,WASP-85 A b,WASP-85 A,Transit,2.6556777,402.05495,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4501,WASP-87 b,WASP-87,Transit,1.682795,692.8694,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4502,WASP-88 b,WASP-88,Transit,4.954,133.4886,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4503,WASP-89 b,WASP-89,Transit,3.3564227,1875.197,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4504,WASP-90 b,WASP-90,Transit,3.916243,200.2329,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4505,WASP-91 b,WASP-91,Transit,2.798581,425.8922,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4506,WASP-92 b,WASP-92,Transit,2.1746742,255.85315,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4507,WASP-93 b,WASP-93,Transit,2.7325321,467.2101,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4508,WASP-94 A b,WASP-94 A,Transit,3.95019,158.915,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4509,WASP-94 B b,WASP-94 B,Radial Velocity,2.00839,196.411,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4510,WASP-95 b,WASP-95,Transit,2.18467,457.6752,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4511,WASP-96 b,WASP-96,Transit,3.4252602,152.55,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4512,WASP-97 b,WASP-97,Transit,2.07276,432.2488,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4513,WASP-98 b,WASP-98,Transit,2.96264036,293.03926,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4514,WASP-99 b,WASP-99,Transit,5.75251,772.3269,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4516,WD 1856+534 b,WD 1856+534,Transit,1.4079405,4386.054,1,Hot/warm giants,0.0,0.0,too_cold,too_cold,False,True,False,True,False
4518,WTS-1 b,WTS-1,Transit,3.352057,1274.44,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4519,WTS-2 b,WTS-2,Transit,1.0187068,355.9696,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4520,Wendelstein-1 b,Wendelstein-1,Transit,2.663416,188.15536,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4521,Wendelstein-2 b,Wendelstein-2,Transit,1.7522239,232.33373,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4522,Wolf 1061 b,Wolf 1061,Radial Velocity,4.8869,1.91,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4523,Wolf 1061 c,Wolf 1061,Radial Velocity,17.8719,3.41,0,Low-mass short-period,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
4524,Wolf 1061 d,Wolf 1061,Radial Velocity,217.21,7.7,3,Intermediate-mass moderate-period,0.0,0.0,too_cold,too_cold,False,False,False,False,False
4526,XO-1 b,XO-1,Transit,3.94153,263.7989,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4527,XO-2 N b,XO-2 N,Transit,2.61586178,179.89178,1,Hot/warm giants,,,,,False,False,False,False,False
4528,XO-2 S b,XO-2 S,Radial Velocity,18.157,82.6358,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
4529,XO-2 S c,XO-2 S,Radial Velocity,120.8,435.409,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
4530,XO-3 b,XO-3,Transit,3.19154,2316.9807,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4531,XO-4 b,XO-4,Transit,4.12508,451.3186,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4532,XO-5 b,XO-5,Transit,4.1877558,378.2,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4533,XO-6 b,XO-6,Transit,3.7650007,1398.452,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
4534,XO-7 b,XO-7,Transit,2.8641424,225.34147,1,Hot/warm giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
4536,YZ Cet b,YZ Cet,Radial Velocity,1.96876,0.75,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
4537,YZ Cet c,YZ Cet,Radial Velocity,3.06008,0.98,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
4538,YZ Cet d,YZ Cet,Radial Velocity,4.65627,1.14,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
4539,alf Ari b,alf Ari,Radial Velocity,380.8,572.07,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4540,alf Tau b,alf Tau,Radial Velocity,628.96,2056.3601,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4541,bet Cnc b,bet Cnc,Radial Velocity,605.2,2479.0,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4543,bet Pic c,bet Pic,Radial Velocity,1200.0,2860.47,2,Long-period giants,,,,,False,False,False,False,False
4544,bet UMi b,bet UMi,Radial Velocity,522.3,1938.7,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4545,eps CrB b,eps CrB,Radial Velocity,417.9,2129.461,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4546,eps Eri b,eps Eri,Radial Velocity,2690.0,247.9074,2,Long-period giants,,,,,False,False,False,False,False
4547,eps Ind A b,eps Ind A,Radial Velocity,16510.0,1032.9475,2,Long-period giants,,,,,False,False,False,False,False
4548,eps Tau b,eps Tau,Radial Velocity,594.9,2415.406,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4549,gam 1 Leo b,gam 1 Leo,Radial Velocity,428.5,2790.43,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4550,gam Cep b,gam Cep,Radial Velocity,903.3,587.96,2,Long-period giants,,,,,True,False,False,False,False
4551,gam Lib b,gam Lib,Radial Velocity,415.2,324.1866,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4552,gam Lib c,gam Lib,Radial Velocity,964.6,1455.6614,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4553,iot Dra b,iot Dra,Radial Velocity,511.098,2803.1,2,Long-period giants,,,,,False,False,False,False,False
4555,kap CrB b,kap CrB,Radial Velocity,1285.0,575.59013,2,Long-period giants,,1.0,,habitable_zone,True,False,False,False,False
4556,mu Leo b,mu Leo,Radial Velocity,357.8,762.8,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
4557,nu Oph b,nu Oph,Radial Velocity,530.21,7057.73298,2,Long-period giants,,0.0,,too_hot,True,False,False,True,False
