row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis,compact_or_hot_subdwarf_host_flag,giant_or_evolved_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag,host_regime_annotation,cluster_numeric_id,cluster_label
2323,Kepler-1521 b,Kepler-1521,1,1,Transit,2016,Kepler,47.14840805,,,,,,,5042.0,0.76,0.81,-0.05,[Fe/H],4.59,206.983,12.8476,[Fe/H],Transit,,,,1.6734670335150788,,,5.042,0.3363049504561097,0.2380927724943753,0.2380927724943753,kepler_from_period,5.932542194571276,0.7732408357733723,0.0,too_hot,179.2246167383878,0.2630688178221745,-0.5799306268300293,4.5848578343170665,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2324,Kepler-1522 b,Kepler-1522,1,1,Transit,2016,Kepler,1.84788917,,,,,,,5706.0,0.93,0.96,-0.07,[Fe/H],4.49,814.125,14.1963,[Fe/H],Transit,,,,0.2666759201845091,,,5.706,0.8260145107257014,0.0290723992888091,0.0290723992888091,kepler_from_period,977.295563448333,2.990025927242329,0.0,too_hot,322.9946773446462,0.0057211133793026,-2.2425194454317467,4.483305335931697,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2325,Kepler-1523 b,Kepler-1523,1,1,Transit,2016,Kepler,0.93875077,,,,,,,5708.0,0.96,0.97,0.0,[Fe/H],4.46,865.596,14.8369,[Fe/H],Transit,,,,-0.0274496937623542,,,5.708,0.8813999756254143,0.0185736517829255,0.0185736517829255,kepler_from_period,2554.9266466206736,3.4073784358111694,0.0,too_hot,337.35265550423924,0.0027826986231866,-2.555533826858377,4.460229268187108,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,Ordinary dwarf / unflagged,,
2326,Kepler-1524 b,Kepler-1524,1,1,Transit,2016,Kepler,70.9674603,,,,,,,6179.0,1.25,1.17,0.04,[Fe/H],4.31,381.773,12.7003,[Fe/H],Transit,,,,1.8510592634868623,,,6.179,2.0520480091305613,0.3534879766315234,0.3534879766315234,kepler_from_period,16.42246043292845,1.215438224183788,0.0,too_hot,578.9458319459156,0.1225804840177685,-0.9115786681378408,4.3123658357300485,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2327,Kepler-1525 b,Kepler-1525,1,1,Transit,2016,Kepler,2.41660118,,,,,,,5748.0,1.04,1.07,0.27,[Fe/H],4.44,382.989,12.6919,[Fe/H],Transit,,,,0.3832049832099583,,,5.748,1.0637226988042168,0.0360471636587263,0.0360471636587263,kepler_from_period,818.627312330013,2.913086230165515,0.0,too_hot,369.8449182979119,0.0065340932386514,-2.184814672624136,4.433317099087649,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2328,Kepler-1526 b,Kepler-1526,1,1,Transit,2016,Kepler,3.908632,,,,,,,4601.0,0.69,0.73,-0.01,[Fe/H],4.62,555.574,15.6551,[Fe/H],Transit,,,,0.592024783276275,,,4.601,0.1922214393203315,0.0437250846726854,0.0437250846726854,kepler_from_period,100.54037634152684,2.0023405065409774,0.0,too_hot,124.10239509589834,0.0314952180977624,-1.5017553799057333,4.623624678645945,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2329,Kepler-1527 b,Kepler-1527,1,1,Transit,2016,Kepler,160.129918,,,,,,,6224.0,1.32,1.21,0.07,[Fe/H],4.27,1842.13,15.0782,[Fe/H],Transit,,,,2.2044724812536813,,,6.224,2.3557050266875383,0.6149643798983573,0.6149643798983573,kepler_from_period,6.229038085575974,0.7944209862449741,0.0,too_hot,631.3762203411427,0.253620445054898,-0.5958157396837306,4.2796375079047495,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2330,Kepler-1528 b,Kepler-1528,1,1,Transit,2016,Kepler,1.79111021,,,,,,,5857.0,1.03,1.03,0.03,[Fe/H],4.43,817.534,14.4764,[Fe/H],Transit,,,,0.2531223095353838,,,5.857,1.124786398092826,0.0291496804479628,0.0291496804479628,kepler_from_period,1323.7392902586048,3.121802459460844,0.0,too_hot,393.07385147743753,0.004556676062953,-2.341351844595633,4.425162775294828,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2331,Kepler-1529 b,Kepler-1529,1,1,Transit,2016,Kepler,5.33905686,,,,,,,5048.0,0.77,0.81,-0.03,[Fe/H],4.58,661.014,15.3885,[Fe/H],Transit,,,,0.7274645460410419,,,5.048,0.3468594615696512,0.0557285684710342,0.0557285684710342,kepler_from_period,111.68575158062532,2.047997771104739,0.0,too_hot,183.4268358125817,0.0291072832192081,-1.5359983283285543,4.573503568533686,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2332,Kepler-153 b,Kepler-153,1,2,Transit,2014,Kepler,18.870227,0.129,,,,,,5404.0,0.89,,,,4.45,459.368,14.2493,,Transit,,,,1.275777124555733,-0.889410289700751,,5.404,0.6086057974006903,,0.129,catalog_semi_major_axis,36.57266975546484,1.563156664405473,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2333,Kepler-153 c,Kepler-153,1,2,Transit,2014,Kepler,46.90232,0.237,,,,,,5404.0,0.89,,,,4.45,459.368,14.2493,,Transit,,,,1.6711943254075845,-0.6252516539898961,,5.404,0.6086057974006903,,0.237,catalog_semi_major_axis,10.835261396868209,1.0348393929837634,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2334,Kepler-1530 b,Kepler-1530,1,2,Transit,2016,Kepler,2.5904434,,,,,,,5477.0,0.88,0.92,0.03,[Fe/H],4.52,489.876,14.0055,[Fe/H],Transit,,,,0.4133741075915954,,,5.477,0.627814032186408,0.0359019907844287,0.0359019907844287,kepler_from_period,487.0728880709523,2.687593956118933,0.0,too_hot,268.5774676657544,0.0096450511002055,-2.0156954670892,4.512822483045218,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2335,Kepler-1530 c,Kepler-1530,1,2,Transit,2016,Kepler,5.3227406,,,,,,,5477.0,0.88,0.92,0.03,[Fe/H],4.52,489.876,14.0055,[Fe/H],Transit,,,,0.7261353016539372,,,5.477,0.627814032186408,0.0580264489494264,0.0580264489494264,kepler_from_period,186.4571452617953,2.2705790307024776,0.0,too_hot,268.5774676657544,0.0198182693666028,-1.7029342730268582,4.512822483045218,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2336,Kepler-1531 b,Kepler-1531,1,1,Transit,2016,Kepler,1.13854338,,,,,,,6260.0,1.27,1.16,-0.03,[Fe/H],4.29,666.334,13.1712,[Fe/H],Transit,,,,0.0563495824572765,,,6.26,2.2315133280202004,0.0224212025289197,0.0224212025289197,kepler_from_period,4438.964601723194,3.6472816817819376,0.0,too_hot,619.1713373400257,0.0018388179674001,-2.7354612613364533,4.294850547315004,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2337,Kepler-1532 b,Kepler-1532,1,1,Transit,2016,Kepler,1.09366356,,,,,,,5559.0,0.88,0.91,-0.1,[Fe/H],4.51,798.246,14.8028,[Fe/H],Transit,,,,0.0388837420088661,,,5.559,0.6662646181658287,0.0201315003225129,0.0201315003225129,kepler_from_period,1643.9721878306027,3.21589446601798,0.0,too_hot,282.3609221196512,0.0038732822934207,-2.4119208495134847,4.508076048020756,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2338,Kepler-1533 b,Kepler-1533,1,1,Transit,2016,Kepler,308.5471,,,,,,,6431.0,1.51,1.31,0.03,[Fe/H],4.2,966.801,13.1678,[Fe/H],Transit,,,,2.4893214688838805,,,6.431,3.5136835323532782,0.9777877561655586,0.9777877561655586,kepler_from_period,3.675136328207688,0.5652734537576795,0.0,too_hot,818.986153394423,0.3767427553215347,-0.4239550903182595,4.197317401069426,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
2339,Kepler-1534 b,Kepler-1534,1,1,Transit,2016,Kepler,5.71668872,,,,,,,5442.0,0.86,0.9,-0.01,[Fe/H],4.52,,16.2352,[Fe/H],Transit,,,,0.757144545044987,,,5.442,0.5844209320833792,0.060411142623663,0.060411142623663,kepler_from_period,160.13699047678136,2.204491662365178,0.0,too_hot,257.3435524615008,0.0222142294427805,-1.6533687467738831,4.523245606952189,,,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
